platform,item_id,title,description,category,user_id,interaction_type,interaction_value,timestamp
amazon_shopping,B0039LVLS2,I love smart fries!,"I bought this snack at a local supermarket and my whole family finshed the bags in 2 minutes. So I ordered a box of the 6 flavor mix and ever since then everyone has been hooked. They take a bag with them to school everyday. It is such a great, healthy snack.  They are not fried and only have 110 calories for a huge serving. These are way better then pop chips! We are all huge smart frie fans!!!!",unknown,A7728E6F0QH6Y,purchase,5,2019-10-13
amazon_shopping,B003AZ2ECY,I love smart fries!,"I bought this snack at a local supermarket and my whole family finshed the bags in 2 minutes. So I ordered a box of the 6 flavor mix and ever since then everyone has been hooked. They take a bag with them to school everyday. It is such a great, healthy snack.  They are not fried and only have 110 calories for a huge serving. These are way better then pop chips! We are all huge smart frie fans!!!!",unknown,A7728E6F0QH6Y,purchase,5,2024-10-13
amazon_shopping,B0039ZOZ86,I love smart fries!,"I bought this snack at a local supermarket and my whole family finshed the bags in 2 minutes. So I ordered a box of the 6 flavor mix and ever since then everyone has been hooked. They take a bag with them to school everyday. It is such a great, healthy snack.  They are not fried and only have 110 calories for a huge serving. These are way better then pop chips! We are all huge smart frie fans!!!!",unknown,A7728E6F0QH6Y,purchase,5,2020-05-04
amazon_shopping,B003BJZMSM,I love smart fries!,"I bought this snack at a local supermarket and my whole family finshed the bags in 2 minutes. So I ordered a box of the 6 flavor mix and ever since then everyone has been hooked. They take a bag with them to school everyday. It is such a great, healthy snack.  They are not fried and only have 110 calories for a huge serving. These are way better then pop chips! We are all huge smart frie fans!!!!",unknown,A7728E6F0QH6Y,purchase,5,2024-01-25
amazon_shopping,B002J6ARK6,Hoity Toity,"Very good, high class snub your nose at the neighbours kind of stuff. Brings whatever you are cooking closer to imamu. Great on meats.",unknown,AV74TZ3821W7M,purchase,5,2018-03-15
amazon_shopping,B0051AILW8,FABULOUS!,"This jelly is my ""go-to"" for a delicious, quick appetizer.  I pour it over cream cheese and serve with crackers - it truly is fabulous - and there is NEVER any left over - everyone loves it!  I love Vegetable Kingdom - they are amazingly creative with their products.  I am so happy I will now be able to get my supplies of Hot Pepper Pecan Jelly anytime I want, and I will cross my fingers that all of the other products will be available here, too!",unknown,A3UL9TU5JVKXGX,purchase,5,2018-12-31
amazon_shopping,B001EO5ZNS,One great cup of tea!,"This has been my favorite cup for the last 4 years. Unfortunately wasnt locally available. Thanks to Amazon, I got it at an incredible price for the 4 boxes. This will last me 6 months!",unknown,AYS2ZFYWLW16M,purchase,4,2021-10-29
amazon_shopping,B004QH1E3K,Best brown rice,"I have tried many different brands of brown rice, but this is the best.  I can cook in my rice cooker according to the direction, no need to soak for hours, and the best part is that it does not smell like brown rice.  Because of diabetes, my doctor recommended me to stay away from white rice.  With Hukkura, my hunger for rice is fulfilled while controlling my blood sugar.  The best!!",unknown,AR4DKA7L0WRE3,purchase,5,2024-09-16
amazon_shopping,B000EMQG16,cryskittys,"Tastes great! This is my kind of product...""Just add water"".....can't beat that!  This is the easiest way to make muffins or a loaf. I've even used the mix in my breadmaker on the quick bake setting and made two packages at the same time with great results. Allows you to have cake any time and especially nice for unexpected company (don't need anything but water).Bakes in less than 25 minutes even in my convection oven. The choc chip is delicious and there are 4 or 5 other flavors. Impossible to",unknown,A1NSF9EC5Q12ZK,purchase,5,2018-02-05
amazon_shopping,B000KJVIOI,costco cheaper,"The product was for my girl friend. The chocolate is great and it got here on time, but I just realized that it was cheaper at costco :(",unknown,A1RSFFHS7TYBKZ,purchase,4,2023-08-03
amazon_shopping,B000FE5SDA,Best Candy Bar Ever!!,My best friend is from Colorado and this candy bar is her favorite of all times! We can not get it anywhere where near where we live so I am surprising her with a whole box of it for xmas! She'll LOOOVE it!,unknown,A2XDTHYDLZBMHB,purchase,5,2018-02-09
amazon_shopping,B0078Y6OX8,Simply the Best,"I like strong coffee and found that some of the other K Cups were too light tasting.  This is the best one yet.  This is all i drink now.  I like mochas and sweet coffee drinks from Starbucks and Coffee Bean, so that should give you an idea of how my taste is skewed.  I mix this coffee with International Delight ""White Chocolate Mocha"" creamer and it is the bomb!  Perfect hint of raspberry with the chocolate truffle flavor.  You will not be disappointed.",unknown,A3YRTP55R31IZ,purchase,5,2021-01-19
amazon_shopping,B008GRIB0A,Simply the Best,"I like strong coffee and found that some of the other K Cups were too light tasting.  This is the best one yet.  This is all i drink now.  I like mochas and sweet coffee drinks from Starbucks and Coffee Bean, so that should give you an idea of how my taste is skewed.  I mix this coffee with International Delight ""White Chocolate Mocha"" creamer and it is the bomb!  Perfect hint of raspberry with the chocolate truffle flavor.  You will not be disappointed.",unknown,A3YRTP55R31IZ,purchase,5,2020-06-19
amazon_shopping,B00395DVQS,Simply the Best,"I like strong coffee and found that some of the other K Cups were too light tasting.  This is the best one yet.  This is all i drink now.  I like mochas and sweet coffee drinks from Starbucks and Coffee Bean, so that should give you an idea of how my taste is skewed.  I mix this coffee with International Delight ""White Chocolate Mocha"" creamer and it is the bomb!  Perfect hint of raspberry with the chocolate truffle flavor.  You will not be disappointed.",unknown,A3YRTP55R31IZ,purchase,5,2019-10-22
amazon_shopping,B0078Y6CN0,Simply the Best,"I like strong coffee and found that some of the other K Cups were too light tasting.  This is the best one yet.  This is all i drink now.  I like mochas and sweet coffee drinks from Starbucks and Coffee Bean, so that should give you an idea of how my taste is skewed.  I mix this coffee with International Delight ""White Chocolate Mocha"" creamer and it is the bomb!  Perfect hint of raspberry with the chocolate truffle flavor.  You will not be disappointed.",unknown,A3YRTP55R31IZ,purchase,5,2024-10-09
amazon_shopping,B00817GPWQ,Simply the Best,"I like strong coffee and found that some of the other K Cups were too light tasting.  This is the best one yet.  This is all i drink now.  I like mochas and sweet coffee drinks from Starbucks and Coffee Bean, so that should give you an idea of how my taste is skewed.  I mix this coffee with International Delight ""White Chocolate Mocha"" creamer and it is the bomb!  Perfect hint of raspberry with the chocolate truffle flavor.  You will not be disappointed.",unknown,A3YRTP55R31IZ,purchase,5,2020-01-31
amazon_shopping,B0026K6XB2,I LOVE THIS PRODUCT!,"I can hardly contain my excitement about this oil! It arrived on time, packaging was fine. The oil is so strong you need only drops at a time(a dropper is included).The glass bottle is a nice size, its food grade so it can be used for chicken dishes, soups,salads(i add to ramens noodles for flavor and toss out MSG packet). I am making a deodorant and bath oil with it and useing it to spritz around my apartment. I have ordered from this seller and will again and again! The seller also gives you a",unknown,A7Z0RB74I6H8H,purchase,5,2024-01-17
amazon_shopping,B0026KCD16,I LOVE THIS PRODUCT!,"I can hardly contain my excitement about this oil! It arrived on time, packaging was fine. The oil is so strong you need only drops at a time(a dropper is included).The glass bottle is a nice size, its food grade so it can be used for chicken dishes, soups,salads(i add to ramens noodles for flavor and toss out MSG packet). I am making a deodorant and bath oil with it and useing it to spritz around my apartment. I have ordered from this seller and will again and again! The seller also gives you a",unknown,A7Z0RB74I6H8H,purchase,5,2020-05-22
amazon_shopping,B0009TN7F2,Good product for convenience,"While not as good as fresh, this product serves a great service, because it's on hand. I was throwing out half used cartons of sour cream because not used in time. I like it.",unknown,ATOO55BX20RGF,purchase,4,2023-02-01
amazon_shopping,B000EWDMRC,Great gift idea for young and old.,Bought 60s for daughter and 90s for granddaughter. What a conversation gift. It turns out I should have bought one for everyone at our Christmas party. The gift box made it perfect.,unknown,ATOO55BX20RGF,purchase,5,2020-03-17
amazon_shopping,B004XSWIHS,Teeth Healthy and Yummy,We got hooked on the Applemint Xylitol gum while some family lived in Korea.  When they moved we thought we'd have to go without.  But our whole family is glad to have found it again!<br /><br />This is the perfect gum to freshen your mouth with the added bonus of more xylitol than you can get in US brands.,unknown,A3LTM2WQCPVOZ4,purchase,5,2019-05-24
amazon_shopping,B0088BE38S,dog loves them,"They're a nice change from rawhides for my dog..he loves the taste and they're good for him!I have a 120 pound dog, so I give him 1-2 sticks a day as a treat",unknown,A3BM8A3K54EW8K,purchase,5,2022-04-24
amazon_shopping,B0088BE2SY,dog loves them,"They're a nice change from rawhides for my dog..he loves the taste and they're good for him!I have a 120 pound dog, so I give him 1-2 sticks a day as a treat",unknown,A3BM8A3K54EW8K,purchase,5,2018-05-23
amazon_shopping,B003ZNXCIQ,dog loves them,My dog loves the taste of these...they're a nice change from rawhides..I feel like I can give him treats more often,unknown,A3BM8A3K54EW8K,purchase,5,2024-04-07
amazon_shopping,B003ZNRDT0,dog loves them,My dog loves the taste of these...they're a nice change from rawhides..I feel like I can give him treats more often,unknown,A3BM8A3K54EW8K,purchase,5,2024-03-14
amazon_shopping,B003ZNRDRM,dog loves them,My dog loves the taste of these...they're a nice change from rawhides..I feel like I can give him treats more often,unknown,A3BM8A3K54EW8K,purchase,5,2020-05-26
amazon_shopping,B0027IXLX6,Awesome litter--Easy to Use!!,"I just got through reviewing another brand of litter (Arm & Hammer Essentials) that I used when I ran out of Feline Pine and it was awful.  Trust me, I'm stocking up on Feline Pine because it's in another league.  First, it's not scented or perfumed in any way.  It has a slight cedary smell that is pleasant and your cat likes and is drawn to.  Second, it has large ""pellets"" that disintegrate when your cat pees so you can tell if they are using the box (that's important if you are concerned with ",unknown,A332YPC45TFL4I,purchase,5,2022-11-05
amazon_shopping,B006N3I0N2,"Emeril's Jazzed up decaf...good, but...",Emeril's Jazzed up Decaf is a great flavored decaf..the only problem is it takes forever for it to brew.  For some reason the water just trickles out and takes at least twice as long (maybe more) as other K-Cups to brew.,unknown,A22USPPT7Q02LU,purchase,4,2023-09-07
amazon_shopping,B007TJGY5K,"Emeril's Jazzed up decaf...good, but...",Emeril's Jazzed up Decaf is a great flavored decaf..the only problem is it takes forever for it to brew.  For some reason the water just trickles out and takes at least twice as long (maybe more) as other K-Cups to brew.,unknown,A22USPPT7Q02LU,purchase,4,2018-06-27
amazon_shopping,B001D0GVAO,"Emeril's Jazzed up decaf...good, but...",Emeril's Jazzed up Decaf is a great flavored decaf..the only problem is it takes forever for it to brew.  For some reason the water just trickles out and takes at least twice as long (maybe more) as other K-Cups to brew.,unknown,A22USPPT7Q02LU,purchase,4,2018-07-03
amazon_shopping,B0018RYBYA,Excellent product,"You absolutely cannot tell this from top quality regular pasta, yet it will not raise your blood glucose levels!  This puts pasta back into the diets of diabetics and hypoglycemics.  Thank you Dreamfields.",unknown,A2CU7IRG2XBG4F,purchase,5,2024-11-12
amazon_shopping,B0009DXVP4,The best formula out there,"We love this formula, but in particular the probiotic supplement that Nature's One makes works so well. Our 3 month old had her second dose today and her stools are already back to looking exactly like they did when she was breastfed. I think the best part about this formula is that the milk comes from organic farms that graze their cattle 250-300 days per year and take excellent care of the animals (Cornucopia Institute report). Animal welfare is extremely important to me and I can feel good ab",unknown,A8EA79C5FJ93H,purchase,5,2019-03-15
amazon_shopping,B0036FB6FY,Good stuff - buy it at Costco instead,"I've developed a recipe that is the best morning cereal I've ever had, completely prepared, doesn't require much to eat, and its delicious.  My wife joins me in this sentiment, and so we go through half a bag per week, just for this purpose.<br /><br />Other times I cook it up in chicken broth and it makes a great evening meal with some veggies.<br /><br />But this vendor is nearly twice as expensive for the exact same product including weight (4 lb) bag.  as you can find over at Costco.  Plus a",unknown,A2NP2TS8N2KODU,purchase,5,2024-11-27
amazon_shopping,B005O18MZA,Excellent product with variety of use,"This is one product that I keep more on hand than anything else in my house.  I was only introduced to it about a year ago, but it is extremely versatile.  There are a couple of tricks that I've learned to get the most out of it though, and I'll share some of that here.<br /><br />Boiling - the product must be boiled before it can be used.  2 parts water brought to boil with 1 part quinoa.  Bring back to boil and then turn down to simmer for 9 minutes in a covered pot.  Turn off and then let sit",unknown,A2NP2TS8N2KODU,purchase,5,2020-11-10
amazon_shopping,B001E5E3UI,Eat a Healthy Breakfast,"Once over the age of fifty, pants are to be worn up to the chestline, and<br />oatmeal is a necessary part of one's diet.  Not so with McCann's steel cut<br />oatmeal.  It should be a staple of diets for the young and old.  The slow<br />cooking (25 minutes), kind tastes better than the rapid instant variety,<br />plus sets the tempo of the day, punctuating the virtue of patience has its<br />reward.<br />For weeks I tried to persuade Jewel to continue replenishing the slow cook<br />McCann Oatm",unknown,A103MIN5CRUEDT,purchase,5,2021-05-09
amazon_shopping,B006ACQYXY,it's salt,"good salt- what else is there to say? it is better than the run of the mill table salt,more flavor. just be careful you don't use too much.",unknown,A26UOWZ2GMOIA4,purchase,5,2023-04-12
amazon_shopping,B005MGDP90,it's salt,"good salt- what else is there to say? it is better than the run of the mill table salt,more flavor. just be careful you don't use too much.",unknown,A26UOWZ2GMOIA4,purchase,5,2022-02-09
amazon_shopping,B0078EZHZE,it's salt,"good salt- what else is there to say? it is better than the run of the mill table salt,more flavor. just be careful you don't use too much.",unknown,A26UOWZ2GMOIA4,purchase,5,2018-01-02
amazon_shopping,B001O1Q0NA,it's salt,"good salt- what else is there to say? it is better than the run of the mill table salt,more flavor. just be careful you don't use too much.",unknown,A26UOWZ2GMOIA4,purchase,5,2023-01-22
amazon_shopping,B008GRONV6,for the dog that hates medicine,"my dog will eat anything wrapped in one of these pill pockets. if you only have a pill to give your dog, then break it in half and wrap it around the tablet- makes a bag go twice as long! sure beats using peanut butter to disguise a pill- healthier too!",unknown,A26UOWZ2GMOIA4,purchase,5,2021-11-04
amazon_shopping,B001MGEU0W,Hot sauce in a bottle.,Excellent product but discovered I can purchase this same product at my locale Kroger Store.  Thank you very very much!,unknown,A2UPIYT0KRSJE6,purchase,5,2021-04-28
amazon_shopping,B0060083SA,A rare bread.,"I agree this bread could be a little better.  It is dry and it has to be toasted.  I hope that it is currently unavailable because they are making it better, but I hope not by adding something I can't eat.  Meanwhile I am breadless.  This is the only bread I've been able to find that has no milk, no gluten and no rice.",unknown,A3Q0BS9QVL379X,purchase,4,2022-06-08
amazon_shopping,B0049T0DXC,Good Life Catnip Treat,"My picky one year old cat loves this.She will not eat any of the expensive wet food,only Friskies dry.When I gave this to her she went nuts for it.I couldn't find it at my local stores so I ordered it from here.Kind of expensive.I went to Walmart today and they had it for 2.50 a bag,needless to say I stocked up.I paid less for three bags at Walmart than I did here for one.The shipping cost more than the product and it is only a 3 oz. bag.",unknown,A3QVHX2IYS3VYQ,purchase,5,2020-10-05
amazon_shopping,B0009VZP6Y,nom nom nom...,Love these ginger candies I just can't get enough of them.  Not all ginger candy is the same...  Ting Ting Jehe is the best in my opinion.,unknown,A36EJ9MFAGYHYH,purchase,5,2021-02-12
amazon_shopping,B000IXRFKW,skor bars,too good for words.  I do try to limit myself to one a day but sometimes I just have to have more. But so worth it.  Laura,unknown,A15N9FSMJ5Z1W4,purchase,5,2022-08-05
amazon_shopping,B0002NVKZ4,Superior quality and fantastic customer service!,"I have been purchasing these mushrooms for years by driving to specialty stores in either NYC or Philadelphia.  Even including shipping, this is the best price I have ever seen on these mushrooms! I even received an e-mail telling me shipping may be delayed due to Hurricane Wilma, But still got the product in less than a week! I paid more than double this in a famous Philadelphia cheese shop, and the quality wasn't as good as this! I will definitely be doing more business with this company!!",unknown,A1HLK1S4NJA9FT,purchase,5,2020-03-16
amazon_shopping,B0001W7M1W,The  BEST wafer cookie around!!!,"I found these at the Chicago candy convention, and have been hooked ever since!!!  Not only do they taste amazing, but they are all natural.  Which makes them perfect for the kids.  0 Trans fats, no artifical flavors, and no preservatives.  Real juice used in the fruit ones!!<br />If you have never tasted these, you are missing out.  Seriously!",unknown,A19PQT68EFND6J,purchase,5,2024-09-04
amazon_shopping,B0000W4PDQ,Best Coffee,"My husband and I agree; this is the best coffee we have ever had!<br /><br />Delicate and lovely flavor, low acidity, and no aftertaste.  It is more expensive than other coffee, to be sure, but it is also considerably better.",unknown,A3K6C8D1OORFVP,purchase,5,2023-10-15
amazon_shopping,B000LKYQJ0,My Favorite Chocolate Bar,"I've been buying these bars, singly, for years and years at the grocery store.  They were out of the black ones, for some reason, so I finally ordered an entire box.<br /><br />This is my favorite chocolate.  It's nice and dark and flavorful without being bitter or waxy.  It is the only bar of this richness that I have tried that melts well on the tongue.  Everything else this dark seems to just chip, which isn't any good.  Chocolove makes the winningest chocolate that I've tried, and their blac",unknown,A3K6C8D1OORFVP,purchase,5,2024-01-21
amazon_shopping,B0011CVMRG,Best Coffee,"My husband and I agree; this is the best coffee we have ever had!<br /><br />Delicate and lovely flavor, low acidity, and no aftertaste.  It is more expensive than other coffee, to be sure, but it is also considerably better.",unknown,A3K6C8D1OORFVP,purchase,5,2019-06-18
amazon_shopping,B0011BPL1U,Best Coffee,"My husband and I agree; this is the best coffee we have ever had!<br /><br />Delicate and lovely flavor, low acidity, and no aftertaste.  It is more expensive than other coffee, to be sure, but it is also considerably better.",unknown,A3K6C8D1OORFVP,purchase,5,2019-11-16
amazon_shopping,B000H7ELTM,No Blues Over These Berries,"I can't get blueberries in Xiamen, China, where I've lived since the late 80s (but when I came I couldn't even get good toilet paper, so things have improved!).  So we ordered this 4 pound box of Traverse Bay Blueberries, though I was disappointed they felt the need to add sugar and oil to them (I usually use no sugar on anything).  But...these berries are great!<br /><br />I put them in a glass of water overnight in the fridge, and the next morning they are plump and juicy, and ready to eat str",unknown,A39FOGO5LPZIV7,purchase,5,2023-08-22
amazon_shopping,B000BGZNW8,Yum,"This is just the addition to my coffee at work.  Helps to recover from long nights and conference calls.  The sugar doesn't hurt either, adds just that extra spark",unknown,A2122DQ024ZX4H,purchase,5,2018-10-10
amazon_shopping,B001DIM8NK,McCann's Steel Cut Irish Oatmeal/Q&E/Canisters,I had tried several other McCann's Irish Oatmeal products and decided to go healthy and order the 6-pack of the Canisters.  Pretty good but didn't seem to be quite the consistency and flavor I remember enjoying from the boxed Quick Oats or the Long cooking variety.  I'll hang in there and keep cooking it.,unknown,A9QDWAEHZ7ZH3,purchase,4,2021-10-16
amazon_shopping,B004VLVG0C,Works great,Great for pasta.  Good taste and you get a good amount for the price.  I wish they sold this stuff in stores.,unknown,A3G1K21A305TPY,purchase,5,2018-09-03
amazon_shopping,B007OXJLM4,Great cup of Coffee,"This coffee has a nice bold flavor, not too strong, but smooth and bold enough that you know your having a wakeful, full bodied cup of coffee that is really enjoyable.  If you like a distinctive, medium bold cup of coffee you will love this.",unknown,A1JLU3B870VZRC,purchase,4,2020-02-11
amazon_shopping,B004776JL6,Great cup of Coffee,"This coffee has a nice bold flavor, not too strong, but smooth and bold enough that you know your having a wakeful, full bodied cup of coffee that is really enjoyable.  If you like a distinctive, medium bold cup of coffee you will love this.",unknown,A1JLU3B870VZRC,purchase,4,2021-12-31
amazon_shopping,B000E7QYNG,Sprouted within 24 hours!,"Excellent price on these seeds. I no longer will let my indoor cats go without grass. Easy to germinate and very strong growth. Best of all, I will never again get ripped off buying seeds in those containers for cats (usually out of stock).",unknown,A16H4AMINDX9N8,purchase,5,2019-07-08
amazon_shopping,B0016687F2,Labrada Nutrition Hi-Protein Meal Replacement Shake,"It is delicious, fast to fix on those rushed mornings and is filling and satisfying. Would recommend this to anyone with a busy schedule and wants to fell he/she has some nutrients in their bodies.",unknown,A1HHPPJIOUQX1C,purchase,5,2024-07-10
amazon_shopping,B00384ABT0,Labrada Nutrition Hi-Protein Meal Replacement Shake,"It is delicious, fast to fix on those rushed mornings and is filling and satisfying. Would recommend this to anyone with a busy schedule and wants to fell he/she has some nutrients in their bodies.",unknown,A1HHPPJIOUQX1C,purchase,5,2018-03-30
amazon_shopping,B00384GGLC,Labrada Nutrition Hi-Protein Meal Replacement Shake,"It is delicious, fast to fix on those rushed mornings and is filling and satisfying. Would recommend this to anyone with a busy schedule and wants to fell he/she has some nutrients in their bodies.",unknown,A1HHPPJIOUQX1C,purchase,5,2019-07-05
amazon_shopping,B00384GGGC,Labrada Nutrition Hi-Protein Meal Replacement Shake,"It is delicious, fast to fix on those rushed mornings and is filling and satisfying. Would recommend this to anyone with a busy schedule and wants to fell he/she has some nutrients in their bodies.",unknown,A1HHPPJIOUQX1C,purchase,5,2019-10-07
amazon_shopping,B004RZZM0M,Great taste and good texture-some dents-so what,"I've had chunky canned products where the chunks were formed ground beef.  Not the case with this product.  The beef has real texture and is a little dry (the product is 1/3 fat calories).  The chili sauce is tasty, without ground meat, and it also has a few small chunks of tomato.<br /><br />2/19/12 update - 3 months later<br />Still love the product, but with more experience, less than half of the chunks on average seem to be naturally occurring chunks.  However, the composite meat chunks have",unknown,A14K714WPHX3S9,purchase,4,2018-06-08
amazon_shopping,B000OU5EKC,"Tasty, a way to reduce cholesterol","I find this a tasty product, as is the original non-reduced fat.  It still has a lot of fat, if that's your issue.  Not mine (I choose where to spend my fat calories), so I had a little non cholesterol margarine when I fry it and it comes out good.  Very hard to find at my local stores.",unknown,A14K714WPHX3S9,purchase,4,2018-04-03
amazon_shopping,B003QNJYXM,Beats The Afternoon Crash! 8 ),"I don't know about ya'll; but I work in an office and right between 2:00 -3:30, I experience an almost daily crash.  Really sleepy and lethargic, no focus.  This stuff usually does the trick.  One minute you're falling out of your chair, the next, you're good to go.  Alert and focused.  It's been a lifesaver more than once.  I'm also going to school online, and it has saved my bacon there, as well. I get the 12 pack and keep some at home and some in my drawer at work.  For me, its effect is usua",unknown,A74NJ95R3V6V0,purchase,5,2020-11-06
amazon_shopping,B003QNLUTI,Beats The Afternoon Crash! 8 ),"I don't know about ya'll; but I work in an office and right between 2:00 -3:30, I experience an almost daily crash.  Really sleepy and lethargic, no focus.  This stuff usually does the trick.  One minute you're falling out of your chair, the next, you're good to go.  Alert and focused.  It's been a lifesaver more than once.  I'm also going to school online, and it has saved my bacon there, as well. I get the 12 pack and keep some at home and some in my drawer at work.  For me, its effect is usua",unknown,A74NJ95R3V6V0,purchase,5,2023-08-06
amazon_shopping,B0029ZAOW8,Beats The Afternoon Crash! 8 ),"I don't know about ya'll; but I work in an office and right between 2:00 -3:30, I experience an almost daily crash.  Really sleepy and lethargic, no focus.  This stuff usually does the trick.  One minute you're falling out of your chair, the next, you're good to go.  Alert and focused.  It's been a lifesaver more than once.  I'm also going to school online, and it has saved my bacon there, as well. I get the 12 pack and keep some at home and some in my drawer at work.  For me, its effect is usua",unknown,A74NJ95R3V6V0,purchase,5,2023-06-17
amazon_shopping,B001AS1A4Q,Beats The Afternoon Crash! 8 ),"I don't know about ya'll; but I work in an office and right between 2:00 -3:30, I experience an almost daily crash.  Really sleepy and lethargic, no focus.  This stuff usually does the trick.  One minute you're falling out of your chair, the next, you're good to go.  Alert and focused.  It's been a lifesaver more than once.  I'm also going to school online, and it has saved my bacon there, as well. I get the 12 pack and keep some at home and some in my drawer at work.  For me, its effect is usua",unknown,A74NJ95R3V6V0,purchase,5,2019-05-24
amazon_shopping,B004AFODLI,Great Pancakes,I go through stages where i seek out different alternatives to regular mass market products and look instead for artisinal or just somewhat unorthodox alternatives.  sometimes it works out and other times i end up with a cabinet full of stuff that noone in the house will touch.<br /><br />this time it worked great.<br /><br />this mix is an excellent change from the standard big brand pancake mixes (haven't used it for waffles).  the flapjacks have an excellent consistency and taste great.  i've,unknown,ATKVHZUVRMIUR,purchase,5,2024-11-01
amazon_shopping,B0019GVYKO,Excellent alternative to oatmeal,"I have yet to find a Bob's Red Mill product i don't like but this cereal is one of my favorites.  the directions are easy, and the only suggestion i'd make to change it is to add some fruit for flavor and some chopped walnuts for texture.  i prefer to add dried cranberries myself, but my wife likes it with dried apricots.<br /><br />it cooks faster than oatmeal and really sticks to your ribs while warming you up for the day.",unknown,ATKVHZUVRMIUR,purchase,4,2019-01-02
amazon_shopping,B008O2EHNC,A nice alternative to Senseo,These  Melitta coffee pods are just as good as the Senseo pods.  They are a better value and easier to get.,unknown,A128FITXKROJ1H,purchase,5,2023-08-13
amazon_shopping,B007FK3JS8,A nice alternative to Senseo,These  Melitta coffee pods are just as good as the Senseo pods.  They are a better value and easier to get.,unknown,A128FITXKROJ1H,purchase,5,2022-07-19
amazon_shopping,B007JFMH8M,Yummy!,"This cookie is so good, I received a sample from Influenster and when I opened it, it smelled like a homemade cookie...it tastes so fresh and it is filling, you only need one and you are good to go! I will be buying these in the future!",unknown,A1DQF45ATLZ8OW,purchase,5,2021-08-18
amazon_shopping,B000X1Q1G8,It is zero calories...,"To be perfectly clear, this does not taste like peanut butter.  But, it is pretty close to zero calories, and with that in mind you have to lower your expectations.  Obviously, fake food is not going to taste as good as real food.  Real peanut butters are better.  However, for someone watching their caloric intake, it is a good alternative because it can replace peanut butter and is tolerable.<br />Side note: it is much better on things than when plain.",unknown,A2D0LOKJ52KYA7,purchase,4,2022-06-22
amazon_shopping,B001GQ3E3M,One of the most delicious things ever,This is seriously one of the most delicious things I've ever eaten.  I don't really know what the other reviewers are talking about when they say it doesn't taste like chocolate--maybe it's just because I eat some type of peanut butter at every single meal or something but you can very obviously tell that this is not normal peanut butter and is definitely very chocolate-y and dessert-y.  It tastes really good plain and with fruit; the concept of eating it on bread like a sandwich seems a little ,unknown,A2D0LOKJ52KYA7,purchase,5,2020-11-03
amazon_shopping,B0054S0YTK,"Quick Shipping, Product as Described, Very Happy Customer!","I found this deal while searching for vanilla beans to make my own extract. I was a little unsure of ordering from them because there were not many reviews and the one bad review made me wonder.<br /><br />A friend of mine and I decided to split a pound of vanilla beans, at that price if there was a problem at least we wouldn't lose a bunch of money. My friend placed the order on Friday afternoon and they arrived Tuesday morning. The beans arrived as described, vacuum sealed, moist and fragrant.",unknown,A284QMYUSZD7L8,purchase,5,2020-07-25
amazon_shopping,B001VG7R4Y,Just as pictured,I sent this as a gift and it arrived just as it appears in the photo with the same planter.,unknown,A34OEAHPO3U8Z1,purchase,4,2023-05-24
amazon_shopping,B000EVMNNC,Amazingly Delicious!,"I first discovered these as part of the fruit salad gummi mix.  When I saw these were available by themselves, I snapped them up.  They are absolutely delicious.  I've had them on my candy jar at work for four years, and people are still coming by to eat them.  The pink ones are definitely better than the white...which are way to sugary.  These are a bit more tart (but not too tart).",unknown,A8PPCPSVK4C9F,purchase,5,2018-09-22
amazon_shopping,B0017OGFU2,BEST food for Weight Reduction,This food is great! My little dog was 3 lbs overweight-followed the instructions for feeding amounts and he lost it all within 2 months-he is more energetic and lively than ever and at a perfect weight. Great Product!!,unknown,A1TO752N975CYI,purchase,5,2020-05-18
amazon_shopping,B001BOVDNC,BEST food for Weight Reduction,This food is great! My little dog was 3 lbs overweight-followed the instructions for feeding amounts and he lost it all within 2 months-he is more energetic and lively than ever and at a perfect weight. Great Product!!,unknown,A1TO752N975CYI,purchase,5,2021-07-04
amazon_shopping,B0007G9FD0,BEST food for Weight Reduction,This food is great! My little dog was 3 lbs overweight-followed the instructions for feeding amounts and he lost it all within 2 months-he is more energetic and lively than ever and at a perfect weight. Great Product!!,unknown,A1TO752N975CYI,purchase,5,2019-05-26
amazon_shopping,B001PIL5GO,Love these & they're corn free (I think),"I like these a lot + I have sensitivity to corn & these work for me.  Used to get these & the 'Buttery' version at Whole Foods but they stopped carrying them; other local sources do not offer them either.  (They all offer other Annie's crackers, which are more snacky, but not these.)  I'm actually glad because I can order a pack of 6 at a lower price per box. They arrive fresh & unbroken.",unknown,A5AEB5HOLL04B,purchase,5,2020-03-07
amazon_shopping,B001PIH45U,Love these & they're corn free (I think),"I like these a lot + I have sensitivity to corn & these work for me.  Used to get these & the regular version at Whole Foods but they stopped carrying them; other local sources do not offer them either.  (They all offer other Annie's crackers, which are more snacky, but not these.)  I'm actually glad because I can order a pack of 6 at a lower price per box. They arrive fresh & unbroken.",unknown,A5AEB5HOLL04B,purchase,5,2023-06-08
amazon_shopping,B000E63LME,Great Taste,The taste of these teas are great. but i added honey to make it a little more sweet.,unknown,A2U85XNMEVCALX,purchase,5,2022-02-09
amazon_shopping,B005HQNHHA,Excellent Scotch!,"Had this over Thanksgiving 2011 for the first time. Very smooth finish even for someone who rarely or never has scotch. Little or no burn. No ""peaty"" taste. Super malty, almost like a caramel. If you are buying for a scotch-lover or for someone who loves whiskey and would like to try scotch, you can't go wrong with this label.",unknown,A2JVUZOO5VIEXK,purchase,5,2023-04-30
